n,m,ns
19,171,2181820041
19,171,2174199862
19,171,2179098192
19,171,2178841048
19,171,2177083237
19,171,2174858214
19,171,2177712470
19,171,2176387302
19,171,2175632288
19,171,2182917174
19,171,2176271925
19,171,2179280662
19,171,2180063190
19,171,2177281841
19,171,2182707932
19,171,2177632351
19,171,2177715386
19,171,2177381353
19,171,2176191041
19,171,2176609296
19,171,2180622087
19,171,2178253616
19,171,2176713349
19,171,2176821526
19,171,2176990740
19,171,2180961908
19,171,2179485961
19,171,2175720671
19,171,2176828711
19,171,2181276798
19,171,2177691759
19,171,2174872209
19,171,2177991289
19,171,2178066712
19,171,2179858251
19,171,2178610532
19,171,2179531129
19,171,2184893738
19,171,2176538519
19,171,2176522106
20,190,4724988236
20,190,4567302805
20,190,4554363099
20,190,4552720376
20,190,4550456307
20,190,4551516084
20,190,4550837815
20,190,4573956460
20,190,4558292045
20,190,4553149485
