n,m,p,it,diff
50,422,0.1,31,3
50,422,0.1,32,3
50,422,0.1,33,3
50,422,0.1,34,3
50,422,0.1,35,3
50,422,0.1,36,3
50,422,0.1,37,3
50,422,0.1,38,3
50,422,0.1,39,3
50,422,0.1,40,3
50,422,0.1,41,3
50,422,0.1,42,3
50,422,0.1,43,3
50,422,0.1,44,3
50,422,0.1,45,3
50,422,0.1,46,3
50,422,0.1,47,3
50,422,0.1,48,3
50,422,0.1,49,3
50,422,0.1,50,3
50,422,0.2,1,5
50,422,0.2,2,8
50,422,0.2,3,5
50,422,0.2,4,0
50,422,0.2,5,5
50,422,0.2,6,0
50,422,0.2,7,0
50,422,0.2,8,0
50,422,0.2,9,4
50,422,0.2,10,5
50,422,0.2,11,5
50,422,0.2,12,0
50,422,0.2,13,0
50,422,0.2,14,0
50,422,0.2,15,4
50,422,0.2,16,3
50,422,0.2,17,3
50,422,0.2,18,3
50,422,0.2,19,3
50,422,0.2,20,3
50,422,0.2,21,3
50,422,0.2,22,0
50,422,0.2,23,4
50,422,0.2,24,0
50,422,0.2,25,0
50,422,0.2,26,3
50,422,0.2,27,3
50,422,0.2,28,0
50,422,0.2,29,0
50,422,0.2,30,0
50,422,0.2,31,0
50,422,0.2,32,0
50,422,0.2,33,0
50,422,0.2,34,0
50,422,0.2,35,0
50,422,0.2,36,0
50,422,0.2,37,0
50,422,0.2,38,0
50,422,0.2,39,0
50,422,0.2,40,0
50,422,0.2,41,0
50,422,0.2,42,0
50,422,0.2,43,0
50,422,0.2,44,0
50,422,0.2,45,0
50,422,0.2,46,0
50,422,0.2,47,0
50,422,0.2,48,0
50,422,0.2,49,0
50,422,0.2,50,0
50,422,0.3,1,5
50,422,0.3,2,3
50,422,0.3,3,4
50,422,0.3,4,0
50,422,0.3,5,3
50,422,0.3,6,3
50,422,0.3,7,0
50,422,0.3,8,0
50,422,0.3,9,5
50,422,0.3,10,3
50,422,0.3,11,0
50,422,0.3,12,3
50,422,0.3,13,3
50,422,0.3,14,3
50,422,0.3,15,0
50,422,0.3,16,0
50,422,0.3,17,0
50,422,0.3,18,5
50,422,0.3,19,0
50,422,0.3,20,0
50,422,0.3,21,0
50,422,0.3,22,0
50,422,0.3,23,0
50,422,0.3,24,0
50,422,0.3,25,0
50,422,0.3,26,0
50,422,0.3,27,3
50,422,0.3,28,0
50,422,0.3,29,3
50,422,0.3,30,3
50,422,0.3,31,0
50,422,0.3,32,0
50,422,0.3,33,0
50,422,0.3,34,0
50,422,0.3,35,0
50,422,0.3,36,0
50,422,0.3,37,0
50,422,0.3,38,0
50,422,0.3,39,0
50,422,0.3,40,0
50,422,0.3,41,0
50,422,0.3,42,0
50,422,0.3,43,0
50,422,0.3,44,0
50,422,0.3,45,0
50,422,0.3,46,0
50,422,0.3,47,0
50,422,0.3,48,0
50,422,0.3,49,0
50,422,0.3,50,0
50,422,0.4,1,13
50,422,0.4,2,3
50,422,0.4,3,3
50,422,0.4,4,3
50,422,0.4,5,0
50,422,0.4,6,0
50,422,0.4,7,0
50,422,0.4,8,0
50,422,0.4,9,0
50,422,0.4,10,0
50,422,0.4,11,0
50,422,0.4,12,0
50,422,0.4,13,0
50,422,0.4,14,0
50,422,0.4,15,0
50,422,0.4,16,0
50,422,0.4,17,0
50,422,0.4,18,0
50,422,0.4,19,0
50,422,0.4,20,0
50,422,0.4,21,0
50,422,0.4,22,0
50,422,0.4,23,0
50,422,0.4,24,0
50,422,0.4,25,0
50,422,0.4,26,0
50,422,0.4,27,0
50,422,0.4,28,0
50,422,0.4,29,0
50,422,0.4,30,0
50,422,0.4,31,0
50,422,0.4,32,0
50,422,0.4,33,0
50,422,0.4,34,0
50,422,0.4,35,0
50,422,0.4,36,0
50,422,0.4,37,0
50,422,0.4,38,0
50,422,0.4,39,0
50,422,0.4,40,0
50,422,0.4,41,0
50,422,0.4,42,0
50,422,0.4,43,0
50,422,0.4,44,0
50,422,0.4,45,0
50,422,0.4,46,0
50,422,0.4,47,0
50,422,0.4,48,0
50,422,0.4,49,0
50,422,0.4,50,0
50,422,0.5,1,7
50,422,0.5,2,0
50,422,0.5,3,0
50,422,0.5,4,0
50,422,0.5,5,4
50,422,0.5,6,0
50,422,0.5,7,0
50,422,0.5,8,0
50,422,0.5,9,0
50,422,0.5,10,0
50,422,0.5,11,0
50,422,0.5,12,0
50,422,0.5,13,0
50,422,0.5,14,0
50,422,0.5,15,0
50,422,0.5,16,0
50,422,0.5,17,0
50,422,0.5,18,0
50,422,0.5,19,0
50,422,0.5,20,0
50,422,0.5,21,0
50,422,0.5,22,0
50,422,0.5,23,0
50,422,0.5,24,0
50,422,0.5,25,0
50,422,0.5,26,0
50,422,0.5,27,0
50,422,0.5,28,0
50,422,0.5,29,0
50,422,0.5,30,0
50,422,0.5,31,0
50,422,0.5,32,0
50,422,0.5,33,0
50,422,0.5,34,0
50,422,0.5,35,0
50,422,0.5,36,0
50,422,0.5,37,0
50,422,0.5,38,0
50,422,0.5,39,0
50,422,0.5,40,0
50,422,0.5,41,0
50,422,0.5,42,0
50,422,0.5,43,0
50,422,0.5,44,0
50,422,0.5,45,0
50,422,0.5,46,0
50,422,0.5,47,0
50,422,0.5,48,0
50,422,0.5,49,0
50,422,0.5,50,0
50,422,0.6,1,3
50,422,0.6,2,0
50,422,0.6,3,3
50,422,0.6,4,0
50,422,0.6,5,0
50,422,0.6,6,3
50,422,0.6,7,3
50,422,0.6,8,3
50,422,0.6,9,0
50,422,0.6,10,3
50,422,0.6,11,0
50,422,0.6,12,0
50,422,0.6,13,0
50,422,0.6,14,0
50,422,0.6,15,0
50,422,0.6,16,0
50,422,0.6,17,0
50,422,0.6,18,0
50,422,0.6,19,3
50,422,0.6,20,0
50,422,0.6,21,0
50,422,0.6,22,3
50,422,0.6,23,0
50,422,0.6,24,0
50,422,0.6,25,0
50,422,0.6,26,0
50,422,0.6,27,0
50,422,0.6,28,0
50,422,0.6,29,0
50,422,0.6,30,0
50,422,0.6,31,0
50,422,0.6,32,0
50,422,0.6,33,0
50,422,0.6,34,0
50,422,0.6,35,0
50,422,0.6,36,0
50,422,0.6,37,0
50,422,0.6,38,0
50,422,0.6,39,0
50,422,0.6,40,0
50,422,0.6,41,0
50,422,0.6,42,0
50,422,0.6,43,0
50,422,0.6,44,0
50,422,0.6,45,0
50,422,0.6,46,0
50,422,0.6,47,0
50,422,0.6,48,0
50,422,0.6,49,0
50,422,0.6,50,0
50,422,0.7,1,7
50,422,0.7,2,0
50,422,0.7,3,7
50,422,0.7,4,6
50,422,0.7,5,4
50,422,0.7,6,0
50,422,0.7,7,0
50,422,0.7,8,0
50,422,0.7,9,0
50,422,0.7,10,0
50,422,0.7,11,0
50,422,0.7,12,4
50,422,0.7,13,0
50,422,0.7,14,0
50,422,0.7,15,3
50,422,0.7,16,0
50,422,0.7,17,0
50,422,0.7,18,0
50,422,0.7,19,3
50,422,0.7,20,0
50,422,0.7,21,0
50,422,0.7,22,3
50,422,0.7,23,3
50,422,0.7,24,0
50,422,0.7,25,0
50,422,0.7,26,3
50,422,0.7,27,0
50,422,0.7,28,0
50,422,0.7,29,0
50,422,0.7,30,0
50,422,0.7,31,0
50,422,0.7,32,0
50,422,0.7,33,0
50,422,0.7,34,0
50,422,0.7,35,0
50,422,0.7,36,0
50,422,0.7,37,0
50,422,0.7,38,0
50,422,0.7,39,0
50,422,0.7,40,0
50,422,0.7,41,0
50,422,0.7,42,0
50,422,0.7,43,0
50,422,0.7,44,0
50,422,0.7,45,0
50,422,0.7,46,0
50,422,0.7,47,0
50,422,0.7,48,0
50,422,0.7,49,0
50,422,0.7,50,0
50,422,0.8,1,5
50,422,0.8,2,6
50,422,0.8,3,5
50,422,0.8,4,3
50,422,0.8,5,4
50,422,0.8,6,3
50,422,0.8,7,3
50,422,0.8,8,0
50,422,0.8,9,3
50,422,0.8,10,3
50,422,0.8,11,0
50,422,0.8,12,0
50,422,0.8,13,0
50,422,0.8,14,0
50,422,0.8,15,0
50,422,0.8,16,3
50,422,0.8,17,3
50,422,0.8,18,3
50,422,0.8,19,3
50,422,0.8,20,0
50,422,0.8,21,0
50,422,0.8,22,0
50,422,0.8,23,0
50,422,0.8,24,3
50,422,0.8,25,0
50,422,0.8,26,0
50,422,0.8,27,0
50,422,0.8,28,0
50,422,0.8,29,0
50,422,0.8,30,0
50,422,0.8,31,0
50,422,0.8,32,0
50,422,0.8,33,0
50,422,0.8,34,0
50,422,0.8,35,0
50,422,0.8,36,0
50,422,0.8,37,0
50,422,0.8,38,3
50,422,0.8,39,0
50,422,0.8,40,0
50,422,0.8,41,0
50,422,0.8,42,0
50,422,0.8,43,0
50,422,0.8,44,0
50,422,0.8,45,0
50,422,0.8,46,0
50,422,0.8,47,0
50,422,0.8,48,0
50,422,0.8,49,0
50,422,0.8,50,0
50,422,0.9,1,11
50,422,0.9,2,5
50,422,0.9,3,5
50,422,0.9,4,0
50,422,0.9,5,0
50,422,0.9,6,0
50,422,0.9,7,0
50,422,0.9,8,0
50,422,0.9,9,0
50,422,0.9,10,0
50,422,0.9,11,0
50,422,0.9,12,0
50,422,0.9,13,0
50,422,0.9,14,0
50,422,0.9,15,0
50,422,0.9,16,3
50,422,0.9,17,0
50,422,0.9,18,0
50,422,0.9,19,0
50,422,0.9,20,0
50,422,0.9,21,0
50,422,0.9,22,0
50,422,0.9,23,0
50,422,0.9,24,0
50,422,0.9,25,0
50,422,0.9,26,0
50,422,0.9,27,0
50,422,0.9,28,0
50,422,0.9,29,0
50,422,0.9,30,0
50,422,0.9,31,0
50,422,0.9,32,0
50,422,0.9,33,0
50,422,0.9,34,0
50,422,0.9,35,0
50,422,0.9,36,0
50,422,0.9,37,0
50,422,0.9,38,0
50,422,0.9,39,0
50,422,0.9,40,0
50,422,0.9,41,0
50,422,0.9,42,0
50,422,0.9,43,3
50,422,0.9,44,0
50,422,0.9,45,0
50,422,0.9,46,0
50,422,0.9,47,0
50,422,0.9,48,0
50,422,0.9,49,0
50,422,0.9,50,0
50,422,1.0,1,16
50,422,1.0,2,5
50,422,1.0,3,3
50,422,1.0,4,3
50,422,1.0,5,3
50,422,1.0,6,3
50,422,1.0,7,0
50,422,1.0,8,0
50,422,1.0,9,0
50,422,1.0,10,3
50,422,1.0,11,4
50,422,1.0,12,3
50,422,1.0,13,3
50,422,1.0,14,0
50,422,1.0,15,0
50,422,1.0,16,3
50,422,1.0,17,0
50,422,1.0,18,3
50,422,1.0,19,3
50,422,1.0,20,0
50,422,1.0,21,0
50,422,1.0,22,0
50,422,1.0,23,0
50,422,1.0,24,0
50,422,1.0,25,0
50,422,1.0,26,0
50,422,1.0,27,0
50,422,1.0,28,0
50,422,1.0,29,0
50,422,1.0,30,0
50,422,1.0,31,0
50,422,1.0,32,0
50,422,1.0,33,0
50,422,1.0,34,0
50,422,1.0,35,0
50,422,1.0,36,0
50,422,1.0,37,0
50,422,1.0,38,0
50,422,1.0,39,0
50,422,1.0,40,0
50,422,1.0,41,0
50,422,1.0,42,0
50,422,1.0,43,0
50,422,1.0,44,0
50,422,1.0,45,0
50,422,1.0,46,0
50,422,1.0,47,0
50,422,1.0,48,0
50,422,1.0,49,0
50,422,1.0,50,0
30,146,0.1,1,1
30,146,0.1,2,1
30,146,0.1,3,1
30,146,0.1,4,1
30,146,0.1,5,1
30,146,0.1,6,1
30,146,0.1,7,1
30,146,0.1,8,1
30,146,0.1,9,1
30,146,0.1,10,1
30,146,0.1,11,1
30,146,0.1,12,1
30,146,0.1,13,1
30,146,0.1,14,1
30,146,0.1,15,1
30,146,0.1,16,1
30,146,0.1,17,1
30,146,0.1,18,1
30,146,0.1,19,1
30,146,0.1,20,1
30,146,0.1,21,1
30,146,0.1,22,1
30,146,0.1,23,1
30,146,0.1,24,1
30,146,0.1,25,1
30,146,0.1,26,1
30,146,0.1,27,1
30,146,0.1,28,1
30,146,0.1,29,1
30,146,0.1,30,1
30,146,0.1,31,1
30,146,0.1,32,1
30,146,0.1,33,1
30,146,0.1,34,1
30,146,0.1,35,1
30,146,0.1,36,1
30,146,0.1,37,1
30,146,0.1,38,1
30,146,0.1,39,1
30,146,0.1,40,1
30,146,0.1,41,1
30,146,0.1,42,1
30,146,0.1,43,1
30,146,0.1,44,1
30,146,0.1,45,1
30,146,0.1,46,1
30,146,0.1,47,1
30,146,0.1,48,1
30,146,0.1,49,1
30,146,0.1,50,1
30,146,0.2,1,2
30,146,0.2,2,1
30,146,0.2,3,1
30,146,0.2,4,1
30,146,0.2,5,1
30,146,0.2,6,1
30,146,0.2,7,1
30,146,0.2,8,1
30,146,0.2,9,1
30,146,0.2,10,1
30,146,0.2,11,1
30,146,0.2,12,1
30,146,0.2,13,1
30,146,0.2,14,1
30,146,0.2,15,1
30,146,0.2,16,1
30,146,0.2,17,1
30,146,0.2,18,1
30,146,0.2,19,1
30,146,0.2,20,1
30,146,0.2,21,1
30,146,0.2,22,1
30,146,0.2,23,1
30,146,0.2,24,1
30,146,0.2,25,1
30,146,0.2,26,1
30,146,0.2,27,1
30,146,0.2,28,1
30,146,0.2,29,1
30,146,0.2,30,1
30,146,0.2,31,1
30,146,0.2,32,1
30,146,0.2,33,1
30,146,0.2,34,1
30,146,0.2,35,1
30,146,0.2,36,1
30,146,0.2,37,1
30,146,0.2,38,1
30,146,0.2,39,1
30,146,0.2,40,1
30,146,0.2,41,1
30,146,0.2,42,1
30,146,0.2,43,1
30,146,0.2,44,1
30,146,0.2,45,1
30,146,0.2,46,1
30,146,0.2,47,1
30,146,0.2,48,1
30,146,0.2,49,1
30,146,0.2,50,1
30,146,0.3,1,6
30,146,0.3,2,2
30,146,0.3,3,2
30,146,0.3,4,1
30,146,0.3,5,1
30,146,0.3,6,1
30,146,0.3,7,1
30,146,0.3,8,1
30,146,0.3,9,1
30,146,0.3,10,1
30,146,0.3,11,1
30,146,0.3,12,1
30,146,0.3,13,1
30,146,0.3,14,1
30,146,0.3,15,1
30,146,0.3,16,1
30,146,0.3,17,1
30,146,0.3,18,1
30,146,0.3,19,1
30,146,0.3,20,1
30,146,0.3,21,1
30,146,0.3,22,1
30,146,0.3,23,1
30,146,0.3,24,1
30,146,0.3,25,1
30,146,0.3,26,1
30,146,0.3,27,1
30,146,0.3,28,1
30,146,0.3,29,1
30,146,0.3,30,1
30,146,0.3,31,1
30,146,0.3,32,1
30,146,0.3,33,1
30,146,0.3,34,1
30,146,0.3,35,1
30,146,0.3,36,1
30,146,0.3,37,1
30,146,0.3,38,1
30,146,0.3,39,1
30,146,0.3,40,1
30,146,0.3,41,1
30,146,0.3,42,1
30,146,0.3,43,1
30,146,0.3,44,1
30,146,0.3,45,1
30,146,0.3,46,1
30,146,0.3,47,1
30,146,0.3,48,1
30,146,0.3,49,1
30,146,0.3,50,1
30,146,0.4,1,1
30,146,0.4,2,2
30,146,0.4,3,6
30,146,0.4,4,1
30,146,0.4,5,6
30,146,0.4,6,1
30,146,0.4,7,1
30,146,0.4,8,1
30,146,0.4,9,1
30,146,0.4,10,1
30,146,0.4,11,1
30,146,0.4,12,1
30,146,0.4,13,1
30,146,0.4,14,1
30,146,0.4,15,1
30,146,0.4,16,1
30,146,0.4,17,1
30,146,0.4,18,1
30,146,0.4,19,1
30,146,0.4,20,1
30,146,0.4,21,1
30,146,0.4,22,1
30,146,0.4,23,1
30,146,0.4,24,1
30,146,0.4,25,1
30,146,0.4,26,1
30,146,0.4,27,1
30,146,0.4,28,1
30,146,0.4,29,1
30,146,0.4,30,1
30,146,0.4,31,1
30,146,0.4,32,1
30,146,0.4,33,1
30,146,0.4,34,1
30,146,0.4,35,1
30,146,0.4,36,1
30,146,0.4,37,1
30,146,0.4,38,1
30,146,0.4,39,1
30,146,0.4,40,1
30,146,0.4,41,1
30,146,0.4,42,1
30,146,0.4,43,1
30,146,0.4,44,1
30,146,0.4,45,1
30,146,0.4,46,1
30,146,0.4,47,1
30,146,0.4,48,1
30,146,0.4,49,1
30,146,0.4,50,1
30,146,0.5,1,1
30,146,0.5,2,1
30,146,0.5,3,1
30,146,0.5,4,1
30,146,0.5,5,1
30,146,0.5,6,1
30,146,0.5,7,1
30,146,0.5,8,1
30,146,0.5,9,1
30,146,0.5,10,1
30,146,0.5,11,1
30,146,0.5,12,1
30,146,0.5,13,1
30,146,0.5,14,1
30,146,0.5,15,1
30,146,0.5,16,1
30,146,0.5,17,1
30,146,0.5,18,1
30,146,0.5,19,1
30,146,0.5,20,1
30,146,0.5,21,1
30,146,0.5,22,1
30,146,0.5,23,1
30,146,0.5,24,1
30,146,0.5,25,1
30,146,0.5,26,1
30,146,0.5,27,1
30,146,0.5,28,1
30,146,0.5,29,1
30,146,0.5,30,1
30,146,0.5,31,1
30,146,0.5,32,1
30,146,0.5,33,1
30,146,0.5,34,1
30,146,0.5,35,1
30,146,0.5,36,1
30,146,0.5,37,1
30,146,0.5,38,1
30,146,0.5,39,1
30,146,0.5,40,1
30,146,0.5,41,1
30,146,0.5,42,1
30,146,0.5,43,1
30,146,0.5,44,1
30,146,0.5,45,1
30,146,0.5,46,1
30,146,0.5,47,1
30,146,0.5,48,1
30,146,0.5,49,1
30,146,0.5,50,1
30,146,0.6,1,1
30,146,0.6,2,6
30,146,0.6,3,1
30,146,0.6,4,1
30,146,0.6,5,1
30,146,0.6,6,1
30,146,0.6,7,1
30,146,0.6,8,1
30,146,0.6,9,1
30,146,0.6,10,1
30,146,0.6,11,1
30,146,0.6,12,0
30,146,0.6,13,1
30,146,0.6,14,0
30,146,0.6,15,0
30,146,0.6,16,0
30,146,0.6,17,0
30,146,0.6,18,1
30,146,0.6,19,1
30,146,0.6,20,1
30,146,0.6,21,0
30,146,0.6,22,1
30,146,0.6,23,0
30,146,0.6,24,1
30,146,0.6,25,0
30,146,0.6,26,0
30,146,0.6,27,1
30,146,0.6,28,0
30,146,0.6,29,0
30,146,0.6,30,0
30,146,0.6,31,1
30,146,0.6,32,1
30,146,0.6,33,1
30,146,0.6,34,1
30,146,0.6,35,1
30,146,0.6,36,0
30,146,0.6,37,0
30,146,0.6,38,1
30,146,0.6,39,0
30,146,0.6,40,0
30,146,0.6,41,0
30,146,0.6,42,0
30,146,0.6,43,0
30,146,0.6,44,0
30,146,0.6,45,0
30,146,0.6,46,1
30,146,0.6,47,0
30,146,0.6,48,0
30,146,0.6,49,0
30,146,0.6,50,0
30,146,0.7,1,2
30,146,0.7,2,1
30,146,0.7,3,1
30,146,0.7,4,1
30,146,0.7,5,1
30,146,0.7,6,1
30,146,0.7,7,1
30,146,0.7,8,0
30,146,0.7,9,1
30,146,0.7,10,1
30,146,0.7,11,0
30,146,0.7,12,1
30,146,0.7,13,1
30,146,0.7,14,1
30,146,0.7,15,0
30,146,0.7,16,1
30,146,0.7,17,0
30,146,0.7,18,0
30,146,0.7,19,1
30,146,0.7,20,1
30,146,0.7,21,0
30,146,0.7,22,0
30,146,0.7,23,0
30,146,0.7,24,0
30,146,0.7,25,1
30,146,0.7,26,1
30,146,0.7,27,0
30,146,0.7,28,0
30,146,0.7,29,1
30,146,0.7,30,1
30,146,0.7,31,0
30,146,0.7,32,0
30,146,0.7,33,1
30,146,0.7,34,0
30,146,0.7,35,0
30,146,0.7,36,1
30,146,0.7,37,0
30,146,0.7,38,0
30,146,0.7,39,0
30,146,0.7,40,1
30,146,0.7,41,0
30,146,0.7,42,1
30,146,0.7,43,0
30,146,0.7,44,1
30,146,0.7,45,0
30,146,0.7,46,0
30,146,0.7,47,1
30,146,0.7,48,0
30,146,0.7,49,0
30,146,0.7,50,0
30,146,0.8,1,1
30,146,0.8,2,2
30,146,0.8,3,1
30,146,0.8,4,0
30,146,0.8,5,0
30,146,0.8,6,1
30,146,0.8,7,0
30,146,0.8,8,1
30,146,0.8,9,1
30,146,0.8,10,1
30,146,0.8,11,0
30,146,0.8,12,0
30,146,0.8,13,0
30,146,0.8,14,0
30,146,0.8,15,0
30,146,0.8,16,0
30,146,0.8,17,0
30,146,0.8,18,0
30,146,0.8,19,0
30,146,0.8,20,0
30,146,0.8,21,0
30,146,0.8,22,0
30,146,0.8,23,0
30,146,0.8,24,0
30,146,0.8,25,0
30,146,0.8,26,0
30,146,0.8,27,1
30,146,0.8,28,0
30,146,0.8,29,0
30,146,0.8,30,0
30,146,0.8,31,0
30,146,0.8,32,0
30,146,0.8,33,1
30,146,0.8,34,0
30,146,0.8,35,0
30,146,0.8,36,0
30,146,0.8,37,0
30,146,0.8,38,0
30,146,0.8,39,1
30,146,0.8,40,0
30,146,0.8,41,0
30,146,0.8,42,0
30,146,0.8,43,0
30,146,0.8,44,0
30,146,0.8,45,0
30,146,0.8,46,0
30,146,0.8,47,0
30,146,0.8,48,0
30,146,0.8,49,0
30,146,0.8,50,0
30,146,0.9,1,0
30,146,0.9,2,0
30,146,0.9,3,0
30,146,0.9,4,0
30,146,0.9,5,0
30,146,0.9,6,0
30,146,0.9,7,1
30,146,0.9,8,0
30,146,0.9,9,1
30,146,0.9,10,0
30,146,0.9,11,0
30,146,0.9,12,1
30,146,0.9,13,0
30,146,0.9,14,0
30,146,0.9,15,0
30,146,0.9,16,0
30,146,0.9,17,0
30,146,0.9,18,0
30,146,0.9,19,0
30,146,0.9,20,0
30,146,0.9,21,0
30,146,0.9,22,0
30,146,0.9,23,0
30,146,0.9,24,0
30,146,0.9,25,0
30,146,0.9,26,0
30,146,0.9,27,0
30,146,0.9,28,0
30,146,0.9,29,0
30,146,0.9,30,0
30,146,0.9,31,0
30,146,0.9,32,0
30,146,0.9,33,0
30,146,0.9,34,0
30,146,0.9,35,0
30,146,0.9,36,0
30,146,0.9,37,0
30,146,0.9,38,0
30,146,0.9,39,0
30,146,0.9,40,0
30,146,0.9,41,0
30,146,0.9,42,0
30,146,0.9,43,0
30,146,0.9,44,0
30,146,0.9,45,0
30,146,0.9,46,0
30,146,0.9,47,0
30,146,0.9,48,0
30,146,0.9,49,0
30,146,0.9,50,0
30,146,1.0,1,7
30,146,1.0,2,3
30,146,1.0,3,1
30,146,1.0,4,1
30,146,1.0,5,1
30,146,1.0,6,0
30,146,1.0,7,1
30,146,1.0,8,1
30,146,1.0,9,0
30,146,1.0,10,0
30,146,1.0,11,0
30,146,1.0,12,0
30,146,1.0,13,1
30,146,1.0,14,1
30,146,1.0,15,1
30,146,1.0,16,1
30,146,1.0,17,0
30,146,1.0,18,0
30,146,1.0,19,0
30,146,1.0,20,0
30,146,1.0,21,0
30,146,1.0,22,0
30,146,1.0,23,0
30,146,1.0,24,0
30,146,1.0,25,0
30,146,1.0,26,0
30,146,1.0,27,0
30,146,1.0,28,0
30,146,1.0,29,0
30,146,1.0,30,0
30,146,1.0,31,0
30,146,1.0,32,1
30,146,1.0,33,0
30,146,1.0,34,0
30,146,1.0,35,0
30,146,1.0,36,0
30,146,1.0,37,0
30,146,1.0,38,0
30,146,1.0,39,0
30,146,1.0,40,0
30,146,1.0,41,0
30,146,1.0,42,0
30,146,1.0,43,0
30,146,1.0,44,0
30,146,1.0,45,0
30,146,1.0,46,0
30,146,1.0,47,0
30,146,1.0,48,0
30,146,1.0,49,0
30,146,1.0,50,0
85,1117,0.1,1,37
85,1117,0.1,2,5
85,1117,0.1,3,13
85,1117,0.1,4,13
85,1117,0.1,5,2
85,1117,0.1,6,11
85,1117,0.1,7,2
85,1117,0.1,8,13
85,1117,0.1,9,2
85,1117,0.1,10,11
85,1117,0.1,11,11
85,1117,0.1,12,2
85,1117,0.1,13,2
85,1117,0.1,14,2
85,1117,0.1,15,2
85,1117,0.1,16,2
85,1117,0.1,17,2
85,1117,0.1,18,2
85,1117,0.1,19,2
85,1117,0.1,20,2
85,1117,0.1,21,2
85,1117,0.1,22,2
85,1117,0.1,23,2
85,1117,0.1,24,2
85,1117,0.1,25,2
85,1117,0.1,26,2
85,1117,0.1,27,2
85,1117,0.1,28,2
85,1117,0.1,29,2
85,1117,0.1,30,2
85,1117,0.1,31,2
85,1117,0.1,32,2
85,1117,0.1,33,2
85,1117,0.1,34,2
85,1117,0.1,35,2
85,1117,0.1,36,2
85,1117,0.1,37,2
85,1117,0.1,38,2
85,1117,0.1,39,2
85,1117,0.1,40,2
85,1117,0.1,41,2
85,1117,0.1,42,2
85,1117,0.1,43,2
85,1117,0.1,44,2
85,1117,0.1,45,2
85,1117,0.1,46,2
85,1117,0.1,47,2
85,1117,0.1,48,2
85,1117,0.1,49,2
85,1117,0.1,50,2
85,1117,0.2,1,2
85,1117,0.2,2,13
85,1117,0.2,3,12
85,1117,0.2,4,2
85,1117,0.2,5,2
85,1117,0.2,6,2
85,1117,0.2,7,2
85,1117,0.2,8,2
85,1117,0.2,9,2
85,1117,0.2,10,2
85,1117,0.2,11,2
85,1117,0.2,12,2
85,1117,0.2,13,2
85,1117,0.2,14,2
85,1117,0.2,15,2
85,1117,0.2,16,2
85,1117,0.2,17,2
85,1117,0.2,18,2
85,1117,0.2,19,2
85,1117,0.2,20,2
85,1117,0.2,21,2
85,1117,0.2,22,2
85,1117,0.2,23,2
85,1117,0.2,24,2
85,1117,0.2,25,2
85,1117,0.2,26,2
85,1117,0.2,27,2
85,1117,0.2,28,2
85,1117,0.2,29,2
85,1117,0.2,30,2
85,1117,0.2,31,2
85,1117,0.2,32,2
85,1117,0.2,33,2
85,1117,0.2,34,2
85,1117,0.2,35,2
85,1117,0.2,36,2
85,1117,0.2,37,2
85,1117,0.2,38,2
85,1117,0.2,39,2
85,1117,0.2,40,2
85,1117,0.2,41,2
85,1117,0.2,42,2
85,1117,0.2,43,2
85,1117,0.2,44,2
85,1117,0.2,45,2
85,1117,0.2,46,2
85,1117,0.2,47,2
85,1117,0.2,48,2
85,1117,0.2,49,2
85,1117,0.2,50,2
85,1117,0.3,1,37
85,1117,0.3,2,7
85,1117,0.3,3,5
85,1117,0.3,4,12
85,1117,0.3,5,4
85,1117,0.3,6,4
85,1117,0.3,7,2
85,1117,0.3,8,2
85,1117,0.3,9,4
85,1117,0.3,10,4
85,1117,0.3,11,2
85,1117,0.3,12,2
85,1117,0.3,13,2
85,1117,0.3,14,2
85,1117,0.3,15,4
85,1117,0.3,16,2
85,1117,0.3,17,4
85,1117,0.3,18,2
85,1117,0.3,19,2
85,1117,0.3,20,2
85,1117,0.3,21,2
85,1117,0.3,22,2
85,1117,0.3,23,2
85,1117,0.3,24,2
85,1117,0.3,25,5
85,1117,0.3,26,2
85,1117,0.3,27,2
85,1117,0.3,28,2
85,1117,0.3,29,2
85,1117,0.3,30,2
85,1117,0.3,31,2
85,1117,0.3,32,2
85,1117,0.3,33,2
85,1117,0.3,34,4
85,1117,0.3,35,2
85,1117,0.3,36,2
85,1117,0.3,37,2
85,1117,0.3,38,2
85,1117,0.3,39,2
85,1117,0.3,40,2
85,1117,0.3,41,2
85,1117,0.3,42,2
85,1117,0.3,43,2
85,1117,0.3,44,2
85,1117,0.3,45,2
85,1117,0.3,46,2
85,1117,0.3,47,2
85,1117,0.3,48,2
85,1117,0.3,49,2
85,1117,0.3,50,2
85,1117,0.4,1,23
85,1117,0.4,2,2
85,1117,0.4,3,2
85,1117,0.4,4,2
85,1117,0.4,5,5
85,1117,0.4,6,2
85,1117,0.4,7,4
85,1117,0.4,8,2
85,1117,0.4,9,2
85,1117,0.4,10,2
85,1117,0.4,11,2
85,1117,0.4,12,2
85,1117,0.4,13,2
85,1117,0.4,14,2
85,1117,0.4,15,2
85,1117,0.4,16,2
85,1117,0.4,17,2
85,1117,0.4,18,2
85,1117,0.4,19,4
85,1117,0.4,20,2
85,1117,0.4,21,2
85,1117,0.4,22,2
85,1117,0.4,23,2
85,1117,0.4,24,2
85,1117,0.4,25,2
85,1117,0.4,26,2
85,1117,0.4,27,2
85,1117,0.4,28,2
85,1117,0.4,29,2
85,1117,0.4,30,2
