n,m,p,it,ns
11,55,0.4,1,419396
11,55,0.4,1,418558
11,55,0.4,1,420025
11,55,0.4,1,417510
11,55,0.4,1,416462
11,55,0.4,1,419675
11,55,0.4,1,421840
11,55,0.4,1,416183
11,55,0.4,1,423935
11,55,0.4,1,418768
11,55,0.4,1,415485
11,55,0.4,1,415136
11,55,0.4,1,420094
11,55,0.4,1,421281
11,55,0.4,1,419116
11,55,0.4,1,419884
11,55,0.4,1,419535
11,55,0.4,1,426799
11,55,0.4,1,419605
11,55,0.4,1,419535
11,55,0.4,1,418208
11,55,0.4,1,416183
11,55,0.4,1,423447
11,55,0.4,1,418348
11,55,0.4,1,417650
11,55,0.4,1,418138
11,55,0.4,1,419605
11,55,0.4,1,425752
11,55,0.4,1,417789
11,55,0.4,1,420025
11,55,0.4,1,418139
11,55,0.4,1,418977
11,55,0.4,2,916315
11,55,0.4,2,839280
11,55,0.4,2,843820
11,55,0.4,2,837115
11,55,0.4,2,842074
11,55,0.4,2,832925
11,55,0.4,2,832436
11,55,0.4,2,844378
11,55,0.4,2,835997
11,55,0.4,2,837953
11,55,0.4,2,840048
11,55,0.4,2,845217
11,55,0.4,2,840258
11,55,0.4,2,832715
11,55,0.4,2,839280
11,55,0.4,2,831248
11,55,0.4,2,841375
11,55,0.4,2,833343
11,55,0.4,2,836626
11,55,0.4,2,839699
11,55,0.4,2,838233
11,55,0.4,2,845565
11,55,0.4,2,836696
11,55,0.4,2,838093
11,55,0.4,2,832925
11,55,0.4,2,838652
11,55,0.4,2,844867
11,55,0.4,2,831319
11,55,0.4,2,841655
11,55,0.4,2,835858
11,55,0.4,2,844030
11,55,0.4,2,839769
11,55,0.4,2,834182
11,55,0.4,2,840607
11,55,0.4,2,837464
11,55,0.4,2,844797
11,55,0.4,2,832226
11,55,0.4,2,836416
11,55,0.4,2,845217
11,55,0.4,2,832925
11,55,0.4,2,844448
11,55,0.4,2,835509
11,55,0.4,2,840049
11,55,0.4,2,842912
11,55,0.4,2,841585
11,55,0.4,2,840607
11,55,0.4,2,831458
11,55,0.4,2,842283
11,55,0.4,2,837395
11,55,0.4,2,842214
11,55,0.4,2,838163
11,55,0.4,2,838093
11,55,0.4,2,839280
11,55,0.4,2,832227
11,55,0.4,2,844728
11,55,0.4,2,836557
11,55,0.4,2,832296
11,55,0.4,2,837674
11,55,0.4,2,835998
11,55,0.4,2,843471
11,55,0.4,2,832645
11,55,0.4,2,838442
11,55,0.4,2,839839
11,55,0.4,2,837883
11,55,0.4,2,844169
11,55,0.4,2,837954
11,55,0.4,2,838931
11,55,0.4,2,837673
11,55,0.4,2,847661
11,55,0.4,2,834531
11,55,0.4,2,836556
11,55,0.4,2,839210
11,55,0.4,2,839001
11,55,0.4,2,844309
11,55,0.4,2,840537
11,55,0.4,2,833972
11,55,0.4,2,839280
11,55,0.4,2,837115
11,55,0.4,2,843261
11,55,0.4,2,835997
11,55,0.4,2,833483
11,55,0.4,2,840607
11,55,0.4,2,833832
11,55,0.4,2,843331
11,55,0.4,2,836766
11,55,0.4,2,835928
11,55,0.4,2,840537
11,55,0.4,2,837464
11,55,0.4,2,839769
11,55,0.4,2,837534
11,55,0.4,2,838163
11,55,0.4,2,833134
11,55,0.4,2,846962
11,55,0.4,2,840188
11,55,0.4,2,837535
11,55,0.4,2,841934
11,55,0.4,2,835229
11,55,0.4,2,846963
11,55,0.4,2,838931
11,55,0.4,2,836976
11,55,0.4,3,1330962
11,55,0.4,3,1259374
11,55,0.4,3,1255323
11,55,0.4,3,1257419
11,55,0.4,3,1261818
11,55,0.4,3,1253787
11,55,0.4,3,1259374
11,55,0.4,3,1261889
11,55,0.4,3,1251482
11,55,0.4,3,1247781
11,55,0.4,3,1264193
11,55,0.4,3,1258746
11,55,0.4,3,1258606
11,55,0.4,3,1256581
11,55,0.4,3,1265940
11,55,0.4,3,1257209
11,55,0.4,3,1253159
11,55,0.4,3,1260771
11,55,0.4,3,1258606
11,55,0.4,3,1259165
11,55,0.4,3,1261469
11,55,0.4,3,1255533
11,55,0.4,3,1251133
11,55,0.4,3,1261958
11,55,0.4,3,1253018
11,55,0.4,3,1255393
11,55,0.4,3,1258256
11,55,0.4,3,1254136
11,55,0.4,3,1259095
11,55,0.4,3,1263145
11,55,0.4,3,1257279
11,55,0.4,3,1257908
11,55,0.4,3,1254905
11,55,0.4,3,1261610
11,55,0.4,3,1252111
11,55,0.4,3,1255463
11,55,0.4,3,1255882
11,55,0.4,3,1251552
11,55,0.4,3,1253438
11,55,0.4,3,1266777
11,55,0.4,3,1257628
11,55,0.4,3,1251483
11,55,0.4,3,1260981
11,55,0.4,3,1254905
11,55,0.4,3,1247222
11,55,0.4,3,1260841
11,55,0.4,3,1252949
11,55,0.4,3,1255044
11,55,0.4,3,1258956
11,55,0.4,3,1260981
11,55,0.4,3,1255882
11,55,0.4,3,1255114
11,55,0.4,3,1262797
11,55,0.4,3,1259444
11,55,0.4,3,1256371
11,55,0.4,3,1262866
11,55,0.4,3,1253787
11,55,0.4,3,1254276
11,55,0.4,3,1258257
11,55,0.4,3,1259025
11,55,0.4,3,1257140
11,55,0.4,3,1260422
11,55,0.4,3,1255114
11,55,0.4,3,1256511
11,55,0.4,3,1263425
11,55,0.4,3,1250574
11,55,0.4,3,1256930
11,55,0.4,3,1257838
11,55,0.4,3,1282073
11,55,0.4,3,1255463
11,55,0.4,3,1254765
11,55,0.4,3,1266359
11,55,0.4,3,1255743
11,55,0.4,3,1257768
11,55,0.4,3,1269990
11,55,0.4,3,1251971
11,55,0.4,3,1258815
11,55,0.4,3,1263215
11,55,0.4,3,1251063
11,55,0.4,3,1257489
11,55,0.4,3,1268174
11,55,0.4,3,1257768
11,55,0.4,3,1250784
11,55,0.4,3,1261610
11,55,0.4,3,1256022
11,55,0.4,3,1254835
11,55,0.4,3,1259514
11,55,0.4,3,1260352
11,55,0.4,3,1257768
11,55,0.4,3,1255183
11,55,0.4,3,1260003
11,55,0.4,3,1253089
11,55,0.4,3,1253996
11,55,0.4,3,1262377
11,55,0.4,3,1248409
11,55,0.4,3,1257837
11,55,0.4,3,1263844
11,55,0.4,3,1255044
11,55,0.4,3,1259863
11,55,0.4,3,1289406
11,55,0.4,4,1747214
11,55,0.4,4,1673742
11,55,0.4,4,1677792
11,55,0.4,4,1672205
11,55,0.4,4,1680935
11,55,0.4,4,1670319
11,55,0.4,4,1679957
11,55,0.4,4,1674789
11,55,0.4,4,1672834
11,55,0.4,4,1678002
11,55,0.4,4,1674440
11,55,0.4,4,1676256
11,55,0.4,4,1677443
11,55,0.4,4,1675487
11,55,0.4,4,1679259
11,55,0.4,4,1667595
11,55,0.4,4,1681633
11,55,0.4,4,1669062
11,55,0.4,4,1682262
11,55,0.4,4,1674928
11,55,0.4,4,1673602
11,55,0.4,4,1673253
11,55,0.4,4,1670808
11,55,0.4,4,1673881
11,55,0.4,4,1671297
11,55,0.4,4,1668643
11,55,0.4,4,1679468
11,55,0.4,4,1674999
11,55,0.4,4,1683449
11,55,0.4,4,1668712
11,55,0.4,4,1682890
11,55,0.4,4,1676395
11,55,0.4,4,1670669
11,55,0.4,4,1674999
11,55,0.4,4,1672414
11,55,0.4,4,1686452
11,55,0.4,4,1669970
11,55,0.4,4,1681145
11,55,0.4,4,1669481
11,55,0.4,4,1675347
11,55,0.4,4,1677512
11,55,0.4,4,1674649
11,55,0.4,4,1680166
11,55,0.4,4,1670109
11,55,0.4,4,1672484
11,55,0.4,4,1679259
11,55,0.4,4,1674719
11,55,0.4,4,1682751
11,55,0.4,4,1669202
11,55,0.4,4,1677792
11,55,0.4,4,1675487
11,55,0.4,4,1672484
11,55,0.4,4,1675557
11,55,0.4,4,1670180
11,55,0.4,4,1679259
11,55,0.4,4,1673881
11,55,0.4,4,1681843
11,55,0.4,4,1668783
11,55,0.4,4,1673951
11,55,0.4,4,1683449
11,55,0.4,4,1674650
11,55,0.4,4,1673113
11,55,0.4,4,1671786
11,55,0.4,4,1666269
11,55,0.4,4,1675767
11,55,0.4,4,1666897
11,55,0.4,4,1686243
11,55,0.4,4,1672065
11,55,0.4,4,1679050
11,55,0.4,4,1667037
11,55,0.4,4,1668224
11,55,0.4,4,1676396
11,55,0.4,4,1667455
11,55,0.4,4,1680795
11,55,0.4,4,1675068
11,55,0.4,4,1674650
11,55,0.4,4,1683938
11,55,0.4,4,1673393
11,55,0.4,4,1683170
11,55,0.4,4,1669900
11,55,0.4,4,1683380
11,55,0.4,4,1674021
11,55,0.4,4,1673253
11,55,0.4,4,1680307
11,55,0.4,4,1671716
11,55,0.4,4,1683310
11,55,0.4,4,1677443
11,55,0.4,4,1678002
11,55,0.4,4,1675767
11,55,0.4,4,1676465
11,55,0.4,4,1677304
11,55,0.4,4,1674649
11,55,0.4,4,1676186
11,55,0.4,4,1667875
11,55,0.4,4,1668014
11,55,0.4,4,1673741
11,55,0.4,4,1679328
11,55,0.4,4,1680027
11,55,0.4,4,1674859
11,55,0.4,4,1675627
11,55,0.4,5,2164026
11,55,0.4,5,2096769
11,55,0.4,5,2087550
11,55,0.4,5,2093906
11,55,0.4,5,2091600
11,55,0.4,5,2095581
11,55,0.4,5,2094744
11,55,0.4,5,2091112
11,55,0.4,5,2089296
11,55,0.4,5,2096699
11,55,0.4,5,2093416
11,55,0.4,5,2099772
11,55,0.4,5,2098096
11,55,0.4,5,2100400
11,55,0.4,5,2094115
11,55,0.4,5,2096699
11,55,0.4,5,2092089
11,55,0.4,5,2095442
11,55,0.4,5,2100051
11,55,0.4,5,2096699
11,55,0.4,5,2097118
11,55,0.4,5,2086013
11,55,0.4,5,2102775
11,55,0.4,5,2088597
11,55,0.4,5,2096350
11,55,0.4,5,2092019
11,55,0.4,5,2093346
11,55,0.4,5,2083010
11,55,0.4,5,2094604
11,55,0.4,5,2094534
11,55,0.4,5,2091182
11,55,0.4,5,2088947
11,55,0.4,5,2091252
11,55,0.4,5,2090413
11,55,0.4,5,2096768
11,55,0.4,5,2087410
11,55,0.4,5,2097886
11,55,0.4,5,2089226
11,55,0.4,5,2093905
11,55,0.4,5,2098375
11,55,0.4,5,2088877
11,55,0.4,5,2098933
11,55,0.4,5,2090343
11,55,0.4,5,2095233
11,55,0.4,5,2098096
11,55,0.4,5,2097468
11,55,0.4,5,2093276
11,55,0.4,5,2093556
11,55,0.4,5,2094744
11,55,0.4,5,2095232
11,55,0.4,5,2086851
11,55,0.4,5,2096560
11,55,0.4,5,2087689
11,55,0.4,5,2091042
11,55,0.4,5,2092509
11,55,0.4,5,2097468
11,55,0.4,5,2092997
11,55,0.4,5,2095372
11,55,0.4,5,2089436
11,55,0.4,5,2099772
11,55,0.4,5,2104032
11,55,0.4,5,2087969
11,55,0.4,5,2096629
11,55,0.4,5,2091461
11,55,0.4,5,2098584
11,55,0.4,5,2094254
11,55,0.4,5,2101099
11,55,0.4,5,2085176
11,55,0.4,5,2093417
11,55,0.4,5,2088109
11,55,0.4,5,2098934
11,55,0.4,5,2095233
11,55,0.4,5,2096699
11,55,0.4,5,2088668
11,55,0.4,5,2096280
11,55,0.4,5,2091042
11,55,0.4,5,2100959
11,55,0.4,5,2088598
11,55,0.4,5,2096210
11,55,0.4,5,2086222
11,55,0.4,5,2099213
11,55,0.4,5,2101099
11,55,0.4,5,2090343
11,55,0.4,5,2093347
11,55,0.4,5,2086363
11,55,0.4,5,2104591
11,55,0.4,5,2087690
11,55,0.4,5,2097887
11,55,0.4,5,2092578
11,55,0.4,5,2095861
11,55,0.4,5,2092299
11,55,0.4,5,2095093
11,55,0.4,5,2089924
11,55,0.4,5,2099283
11,55,0.4,5,2085804
11,55,0.4,5,2095791
11,55,0.4,5,2081892
11,55,0.4,5,2096978
11,55,0.4,5,2096699
11,55,0.4,5,2100819
11,55,0.5,1,496779
11,55,0.5,1,419466
11,55,0.5,1,418558
11,55,0.5,1,417300
11,55,0.5,1,423796
11,55,0.5,1,422469
11,55,0.5,1,419047
11,55,0.5,1,418697
11,55,0.5,1,421980
11,55,0.5,1,418069
11,55,0.5,1,417929
11,55,0.5,1,420583
11,55,0.5,1,419954
11,55,0.5,1,419046
11,55,0.5,1,423307
11,55,0.5,1,418907
11,55,0.5,1,418697
11,55,0.5,1,418138
11,55,0.5,1,420862
11,55,0.5,1,418697
11,55,0.5,1,418906
11,55,0.5,1,418208
11,55,0.5,1,417929
11,55,0.5,1,425682
11,55,0.5,1,416602
11,55,0.5,1,419954
11,55,0.5,1,414577
11,55,0.5,1,418558
11,55,0.5,1,421002
11,55,0.5,1,419395
11,55,0.5,1,418837
11,55,0.5,1,417859
11,55,0.5,1,419675
11,55,0.5,1,424424
11,55,0.5,1,420094
11,55,0.5,1,419256
11,55,0.5,1,417370
11,55,0.5,1,418837
11,55,0.5,1,422329
11,55,0.5,1,418488
11,55,0.5,1,417720
11,55,0.5,1,419815
11,55,0.5,1,425472
11,55,0.5,1,417370
11,55,0.5,1,416183
11,55,0.5,1,422398
11,55,0.5,1,417580
11,55,0.5,1,416742
11,55,0.5,1,423237
11,55,0.5,1,417301
11,55,0.5,1,419536
11,55,0.5,1,418069
11,55,0.5,1,427078
11,55,0.5,1,416602
11,55,0.5,1,418208
11,55,0.5,1,419954
11,55,0.5,1,417510
11,55,0.5,1,419047
11,55,0.5,1,419466
11,55,0.5,1,418976
11,55,0.5,1,416113
11,55,0.5,1,422679
11,55,0.5,1,417789
11,55,0.5,1,418068
11,55,0.5,1,418837
11,55,0.5,1,422538
11,55,0.5,1,417300
11,55,0.5,1,418697
11,55,0.5,1,421002
11,55,0.5,1,418417
11,55,0.5,1,417440
11,55,0.5,1,427078
11,55,0.5,1,417301
11,55,0.5,1,417790
11,55,0.5,1,415485
11,55,0.5,1,419186
11,55,0.5,1,417301
11,55,0.5,1,416882
11,55,0.5,1,419885
11,55,0.5,1,417929
11,55,0.5,1,427497
11,55,0.5,1,418488
11,55,0.5,1,418627
11,55,0.5,1,417859
11,55,0.5,1,417230
11,55,0.5,1,419256
11,55,0.5,1,417860
11,55,0.5,1,418279
11,55,0.5,1,422469
11,55,0.5,1,416603
11,55,0.5,1,422329
11,55,0.5,1,418279
11,55,0.5,1,418208
11,55,0.5,1,418767
11,55,0.5,1,418906
11,55,0.5,1,421910
11,55,0.5,1,420792
11,55,0.5,1,419326
11,55,0.5,1,419954
11,55,0.5,1,422538
11,55,0.5,2,909959
11,55,0.5,2,838512
11,55,0.5,2,838093
11,55,0.5,2,837116
11,55,0.5,2,842074
11,55,0.5,2,836557
11,55,0.5,2,836277
11,55,0.5,2,833972
11,55,0.5,2,841236
11,55,0.5,2,842423
11,55,0.5,2,836207
11,55,0.5,2,838023
11,55,0.5,2,835230
11,55,0.5,2,837185
11,55,0.5,2,838582
11,55,0.5,2,836836
11,55,0.5,2,832855
11,55,0.5,2,840048
11,55,0.5,2,838931
11,55,0.5,2,836277
11,55,0.5,2,837884
11,55,0.5,2,834181
11,55,0.5,2,836207
11,55,0.5,2,839281
11,55,0.5,2,839280
11,55,0.5,2,838791
11,55,0.5,2,835509
11,55,0.5,2,835439
11,55,0.5,2,843959
11,55,0.5,2,840328
11,55,0.5,2,834880
11,55,0.5,2,836905
11,55,0.5,2,840188
11,55,0.5,2,841375
11,55,0.5,2,832436
11,55,0.5,2,833064
11,55,0.5,2,836207
11,55,0.5,2,839280
11,55,0.5,2,840328
11,55,0.5,2,838791
11,55,0.5,2,837464
11,55,0.5,2,840747
11,55,0.5,2,843471
11,55,0.5,2,840188
11,55,0.5,2,837394
11,55,0.5,2,838232
11,55,0.5,2,840467
11,55,0.5,2,865819
11,55,0.5,2,835090
11,55,0.5,2,841027
11,55,0.5,2,837325
11,55,0.5,2,835509
11,55,0.5,2,840747
11,55,0.5,2,836836
11,55,0.5,2,838652
11,55,0.5,2,835509
11,55,0.5,2,842143
11,55,0.5,2,834740
11,55,0.5,2,838582
11,55,0.5,2,837395
11,55,0.5,2,838372
11,55,0.5,2,841096
11,55,0.5,2,834182
11,55,0.5,2,837115
11,55,0.5,2,833274
11,55,0.5,2,836067
11,55,0.5,2,842353
11,55,0.5,2,838861
11,55,0.5,2,837744
11,55,0.5,2,835578
11,55,0.5,2,842982
11,55,0.5,2,839978
11,55,0.5,2,836626
11,55,0.5,2,833065
11,55,0.5,2,838233
11,55,0.5,2,843471
11,55,0.5,2,835509
11,55,0.5,2,834740
11,55,0.5,2,836277
11,55,0.5,2,839979
11,55,0.5,2,842283
11,55,0.5,2,836207
11,55,0.5,2,836556
11,55,0.5,2,836416
11,55,0.5,2,842144
11,55,0.5,2,844030
11,55,0.5,2,834321
11,55,0.5,2,835369
11,55,0.5,2,833274
11,55,0.5,2,840188
11,55,0.5,2,844378
11,55,0.5,2,842702
11,55,0.5,2,836766
11,55,0.5,2,837813
11,55,0.5,2,845287
11,55,0.5,2,835997
11,55,0.5,2,836487
11,55,0.5,2,833553
11,55,0.5,2,835299
11,55,0.5,2,846334
11,55,0.5,3,1349889
11,55,0.5,3,1260980
11,55,0.5,3,1259095
11,55,0.5,3,1255813
11,55,0.5,3,1253647
11,55,0.5,3,1250854
11,55,0.5,3,1262238
11,55,0.5,3,1256371
11,55,0.5,3,1254555
11,55,0.5,3,1259654
11,55,0.5,3,1259444
11,55,0.5,3,1250016
11,55,0.5,3,1255813
11,55,0.5,3,1258187
11,55,0.5,3,1257768
11,55,0.5,3,1267196
11,55,0.5,3,1258117
11,55,0.5,3,1253508
11,55,0.5,3,1258955
11,55,0.5,3,1252809
11,55,0.5,3,1250086
11,55,0.5,3,1261749
11,55,0.5,3,1258886
11,55,0.5,3,1251901
11,55,0.5,3,1255184
11,55,0.5,3,1259793
11,55,0.5,3,1253299
11,55,0.5,3,1256301
11,55,0.5,3,1259095
11,55,0.5,3,1255393
11,55,0.5,3,1249945
11,55,0.5,3,1258606
11,55,0.5,3,1253787
11,55,0.5,3,1257140
11,55,0.5,3,1258816
11,55,0.5,3,1252740
11,55,0.5,3,1252460
11,55,0.5,3,1258606
11,55,0.5,3,1255952
11,55,0.5,3,1254416
11,55,0.5,3,1251552
11,55,0.5,3,1257209
11,55,0.5,3,1250714
11,55,0.5,3,1253018
11,55,0.5,3,1264473
11,55,0.5,3,1254066
11,55,0.5,3,1255044
11,55,0.5,3,1261749
11,55,0.5,3,1252809
11,55,0.5,3,1256511
11,55,0.5,3,1263076
11,55,0.5,3,1253927
11,55,0.5,3,1247990
11,55,0.5,3,1262099
11,55,0.5,3,1258396
11,55,0.5,3,1255533
11,55,0.5,3,1260073
11,55,0.5,3,1252251
11,55,0.5,3,1251273
11,55,0.5,3,1251482
11,55,0.5,3,1260981
11,55,0.5,3,1251343
11,55,0.5,3,1252949
11,55,0.5,3,1259514
11,55,0.5,3,1247641
11,55,0.5,3,1252390
11,55,0.5,3,1254416
11,55,0.5,3,1255463
11,55,0.5,3,1253507
11,55,0.5,3,1261400
11,55,0.5,3,1256371
11,55,0.5,3,1256232
11,55,0.5,3,1260352
11,55,0.5,3,1254974
11,55,0.5,3,1256092
11,55,0.5,3,1263006
11,55,0.5,3,1254555
11,55,0.5,3,1252250
11,55,0.5,3,1252111
11,55,0.5,3,1257559
11,55,0.5,3,1257838
11,55,0.5,3,1256999
11,55,0.5,3,1265869
11,55,0.5,3,1257419
11,55,0.5,3,1260282
11,55,0.5,3,1258956
11,55,0.5,3,1251412
11,55,0.5,3,1256581
11,55,0.5,3,1260003
11,55,0.5,3,1252670
11,55,0.5,3,1257908
11,55,0.5,3,1252880
11,55,0.5,3,1248898
11,55,0.5,3,1253648
11,55,0.5,3,1255743
11,55,0.5,3,1254695
11,55,0.5,3,1255114
11,55,0.5,3,1255533
11,55,0.5,3,1259094
11,55,0.5,3,1252530
11,55,0.5,4,1751963
11,55,0.5,4,1682681
11,55,0.5,4,1668713
11,55,0.5,4,1675976
11,55,0.5,4,1666478
11,55,0.5,4,1676814
11,55,0.5,4,1671366
11,55,0.5,4,1673601
11,55,0.5,4,1678002
11,55,0.5,4,1678282
11,55,0.5,4,1671157
11,55,0.5,4,1666338
11,55,0.5,4,1675558
11,55,0.5,4,1671995
11,55,0.5,4,1670808
11,55,0.5,4,1673532
11,55,0.5,4,1674439
11,55,0.5,4,1671367
11,55,0.5,4,1674370
11,55,0.5,4,1666408
11,55,0.5,4,1678490
11,55,0.5,4,1675767
11,55,0.5,4,1677373
11,55,0.5,4,1672834
11,55,0.5,4,1678630
11,55,0.5,4,1667525
11,55,0.5,4,1669830
11,55,0.5,4,1678002
11,55,0.5,4,1669412
11,55,0.5,4,1685754
11,55,0.5,4,1676745
11,55,0.5,4,1674090
11,55,0.5,4,1671436
11,55,0.5,4,1671646
11,55,0.5,4,1675278
11,55,0.5,4,1672834
11,55,0.5,4,1680935
11,55,0.5,4,1669691
11,55,0.5,4,1672903
11,55,0.5,4,1681982
11,55,0.5,4,1666128
11,55,0.5,4,1675976
11,55,0.5,4,1673951
11,55,0.5,4,1679748
11,55,0.5,4,1674370
11,55,0.5,4,1674021
11,55,0.5,4,1680306
11,55,0.5,4,1675208
11,55,0.5,4,1681564
11,55,0.5,4,1666617
11,55,0.5,4,1664103
11,55,0.5,4,1678141
11,55,0.5,4,1667804
11,55,0.5,4,1670738
11,55,0.5,4,1674929
11,55,0.5,4,1681354
11,55,0.5,4,1676675
11,55,0.5,4,1671577
11,55,0.5,4,1675278
11,55,0.5,4,1673253
11,55,0.5,4,1678142
11,55,0.5,4,1676814
11,55,0.5,4,1664522
11,55,0.5,4,1678840
11,55,0.5,4,1665221
11,55,0.5,4,1671996
11,55,0.5,4,1675697
11,55,0.5,4,1678701
11,55,0.5,4,1670110
11,55,0.5,4,1672345
11,55,0.5,4,1675278
11,55,0.5,4,1673183
11,55,0.5,4,1674789
11,55,0.5,4,1671855
11,55,0.5,4,1678770
11,55,0.5,4,1671018
11,55,0.5,4,1678071
11,55,0.5,4,1678211
11,55,0.5,4,1673812
11,55,0.5,4,1678491
11,55,0.5,4,1668782
11,55,0.5,4,1672554
11,55,0.5,4,1682821
11,55,0.5,4,1667735
11,55,0.5,4,1674859
11,55,0.5,4,1669481
11,55,0.5,4,1675977
11,55,0.5,4,1674649
11,55,0.5,4,1673113
11,55,0.5,4,1678002
11,55,0.5,4,1669062
11,55,0.5,4,1678840
11,55,0.5,4,1674998
11,55,0.5,4,1673043
11,55,0.5,4,1676815
11,55,0.5,4,1674649
11,55,0.5,4,1679748
11,55,0.5,4,1669691
11,55,0.5,4,1677024
11,55,0.5,4,1673392
11,55,0.5,5,2170800
11,55,0.5,5,2090344
11,55,0.5,5,2096559
11,55,0.5,5,2091880
11,55,0.5,5,2102426
11,55,0.5,5,2090204
11,55,0.5,5,2101728
11,55,0.5,5,2093975
11,55,0.5,5,2092438
11,55,0.5,5,2092648
11,55,0.5,5,2090344
11,55,0.5,5,2084686
11,55,0.5,5,2097327
11,55,0.5,5,2091252
11,55,0.5,5,2096490
11,55,0.5,5,2091181
11,55,0.5,5,2099004
11,55,0.5,5,2086292
11,55,0.5,5,2095302
11,55,0.5,5,2093068
11,55,0.5,5,2097467
11,55,0.5,5,2093276
11,55,0.5,5,2089855
11,55,0.5,5,2097887
11,55,0.5,5,2086782
11,55,0.5,5,2089855
11,55,0.5,5,2094604
11,55,0.5,5,2096280
11,55,0.5,5,2091042
11,55,0.5,5,2095652
11,55,0.5,5,2086851
11,55,0.5,5,2097537
11,55,0.5,5,2091461
11,55,0.5,5,2089785
11,55,0.5,5,2088527
11,55,0.5,5,2094883
11,55,0.5,5,2090483
11,55,0.5,5,2089854
11,55,0.5,5,2082730
11,55,0.5,5,2099353
11,55,0.5,5,2089086
11,55,0.5,5,2098026
11,55,0.5,5,2100052
11,55,0.5,5,2089715
11,55,0.5,5,2094953
11,55,0.5,5,2084617
11,55,0.5,5,2097677
11,55,0.5,5,2087270
11,55,0.5,5,2094324
11,55,0.5,5,2091810
11,55,0.5,5,2091601
11,55,0.5,5,2086642
11,55,0.5,5,2100960
11,55,0.5,5,2086153
11,55,0.5,5,2100750
11,55,0.5,5,2090204
11,55,0.5,5,2095931
11,55,0.5,5,2093836
11,55,0.5,5,2096699
11,55,0.5,5,2093486
11,55,0.5,5,2091880
11,55,0.5,5,2090553
11,55,0.5,5,2091810
11,55,0.5,5,2091182
11,55,0.5,5,2088947
11,55,0.5,5,2096560
11,55,0.5,5,2094464
11,55,0.5,5,2098235
11,55,0.5,5,2092649
11,55,0.5,5,2095442
11,55,0.5,5,2086921
11,55,0.5,5,2088108
11,55,0.5,5,2092019
11,55,0.5,5,2092508
11,55,0.5,5,2091182
11,55,0.5,5,2097188
11,55,0.5,5,2084756
11,55,0.5,5,2100051
11,55,0.5,5,2079099
11,55,0.5,5,2094534
11,55,0.5,5,2087200
11,55,0.5,5,2097747
11,55,0.5,5,2094953
11,55,0.5,5,2096559
11,55,0.5,5,2088388
11,55,0.5,5,2091810
11,55,0.5,5,2092229
11,55,0.5,5,2090413
11,55,0.5,5,2091321
11,55,0.5,5,2092369
11,55,0.5,5,2096489
11,55,0.5,5,2090413
11,55,0.5,5,2097677
11,55,0.5,5,2089506
11,55,0.5,5,2088527
11,55,0.5,5,2087689
11,55,0.5,5,2128895
11,55,0.5,5,2082592
11,55,0.5,5,2100470
11,55,0.5,5,2093276
11,55,0.6,1,497338
11,55,0.6,1,416951
11,55,0.6,1,418208
11,55,0.6,1,420583
11,55,0.6,1,421701
11,55,0.6,1,419326
11,55,0.6,1,419605
11,55,0.6,1,421491
11,55,0.6,1,417510
11,55,0.6,1,416881
11,55,0.6,1,425192
11,55,0.6,1,418139
11,55,0.6,1,416603
11,55,0.6,1,416183
11,55,0.6,1,417370
11,55,0.6,1,416951
11,55,0.6,1,416602
11,55,0.6,1,419535
11,55,0.6,1,416462
11,55,0.6,1,425472
11,55,0.6,1,420373
11,55,0.6,1,418767
11,55,0.6,1,418418
11,55,0.6,1,419954
11,55,0.6,1,419954
11,55,0.6,1,417720
11,55,0.6,1,417929
11,55,0.6,1,420024
11,55,0.6,1,419117
11,55,0.6,1,426450
11,55,0.6,1,421282
11,55,0.6,1,415764
11,55,0.6,1,417719
11,55,0.6,1,419885
11,55,0.6,1,417580
11,55,0.6,1,416323
11,55,0.6,1,416392
11,55,0.6,1,416951
11,55,0.6,1,427567
11,55,0.6,1,416253
11,55,0.6,1,419745
11,55,0.6,1,418557
11,55,0.6,1,421281
11,55,0.6,1,416462
11,55,0.6,1,421700
11,55,0.6,1,419745
11,55,0.6,1,416463
11,55,0.6,1,419606
11,55,0.6,1,421910
11,55,0.6,1,419675
11,55,0.6,1,418767
11,55,0.6,1,419186
11,55,0.6,1,419535
11,55,0.6,1,418767
11,55,0.6,1,418836
11,55,0.6,1,417021
11,55,0.6,1,418348
11,55,0.6,1,426031
11,55,0.6,1,416602
11,55,0.6,1,418697
11,55,0.6,1,418837
11,55,0.6,1,420234
11,55,0.6,1,417859
11,55,0.6,1,419815
11,55,0.6,1,421561
11,55,0.6,1,418278
11,55,0.6,1,418837
11,55,0.6,1,430500
11,55,0.6,1,419465
11,55,0.6,1,417160
11,55,0.6,1,422049
11,55,0.6,1,418278
11,55,0.6,1,418418
11,55,0.6,1,420863
11,55,0.6,1,420094
11,55,0.6,1,416532
11,55,0.6,1,422958
11,55,0.6,1,420513
11,55,0.6,1,419675
11,55,0.6,1,419814
11,55,0.6,1,418208
11,55,0.6,1,419535
11,55,0.6,1,415903
11,55,0.6,1,416812
11,55,0.6,1,419466
11,55,0.6,1,416183
11,55,0.6,1,424983
11,55,0.6,1,419955
11,55,0.6,1,416672
11,55,0.6,1,419675
11,55,0.6,1,422120
11,55,0.6,1,419117
11,55,0.6,1,420164
11,55,0.6,1,420652
11,55,0.6,1,419605
11,55,0.6,1,426729
11,55,0.6,1,420234
